0	398.845	358.757	435.33
4.632885098	716.46	770.608	734.097
4.906127358	1352.619	1361.348	746.162
0	756.48	730.183	613.301
4.88379605	1581.315	1579.356	746.125
4.72187388	488.509	600.018	744.223
4.476067996	267.895	274.119	694.027
4.952763814	489.406	485.883	750.121
4.775925694	1259.186	1218.874	746.485
4.486	876.636	509.281	746.09
2.12178828	300.222	262.978	719.053
4.476830616	964.264	961.817	745.382
4.924111732	556.584	456.878	573.701
4.690283468	708.376	758.322	748.305
0	2127.79	960.047	747.973
4.84902955	325.203	314.863	747.864
4.833077334	850.699	486.172	747.948
4.945047894	1683.543	1680.178	747.091
4.803640202	433.075	592.208	526.916
1.619001886	458.054	570.41	746.437
4.915794688	1754.914	1644.083	748.608
4.888201302	952.091	1082.023	751.478
4.963655822	406.574	383.713	747.744
3.662069838	1066.238	1016.377	746.129
4.969833044	1064.38	1055.668	730.29
4.47539061	1352.62	1298.964	748.211
4.13216675	862.748	766.26	438.177
4.486	988.02	750.88	746.574
4.36528174	736.014	646.892	749.46
4.832417892	869.913	927.48	747.21
4.486	534.044	312.22	742.058
4.873303296	406	388.396	612.847
4.6181127	554.469	585.279	747.232
4.985130304	322.23	279.188	748.286
4.184096686	937.081	859.814	734.803
4.515145542	832.204	1412.284	738.053
4.932998498	405.074	344.243	741.62
4.806511242	620.51	727.292	622.597
0	534.961	1021.826	729.915
4.138545842	548.59	1069	751.919
4.32690401	2210.705	2088.51	746.406
1.088335002	793.156	874.388	745.668
0	517.501	609.136	635.03
4.859262116	1188.517	1152.34	663.407
4.875335454	502.057	355.437	430.794
1.732596378	871.653	939.007	747.213
4.897482836	1910.132	1830.239	746.077
3.890479014	844.337	859.306	726.623
4.82677899	719.306	664.067	749.971
4.956612802	374.913	415.424	748.973
4.675874436	311.312	444.332	749.425
4.486	1707.171	1339.582	749.638
4.826177866	510.528	449.621	748.473
4.486	2072.847	1359.202	747.13
4.072799026	1508.298	1302.408	746.07
4.243814318	345.323	434.958	748.127
0.102343604	258.763	342.116	695.48
4.486	742.721	362.886	738.266
4.486	2501.218	2004.607	644.678
1.54002137	330.477	336.434	749.091
4.951655772	316.619	294.252	502.659
4.899313124	2079.295	1811.252	602.252
4.906042124	677.368	714.694	622.069
4.835096034	1895.771	1971.246	747.522
4.92627847	1067.99	989.928	748.815
4.893692166	625.99	750.783	661.904
4.486	2155.284	1798.75	687.082
4.932787656	562.322	537.198	690.337
4.958362342	1405.77	1433.241	711.541
4.889892524	897.643	811.326	746.621
4.849980582	1133.548	1351.67	749.842
4.272677242	320.33	357.128	362.238
4.46202233	428.428	412.195	751.742
4.486	1325.596	1071.443	748.884
4.92616632	548.907	448.224	751.941
4.095928842	1668.698	2115.523	748.017
4.307641126	553.442	851.773	338.216
4.703777356	1625.423	1882.013	744.729
2.71485991	706.885	1010.501	633.426
4.928158104	2334.653	2134.547	623.791
4.974422222	532.1	457.131	329.239
4.928871378	464.385	417.606	547.811
4.333305532	3049.274	3151.562	695.733
4.909137464	469.623	386.152	752.207
4.875627044	413.643	375.299	674.187
4.717369936	997.334	825.313	619.68
4.898595364	1205.377	1296.579	745.327
4.212991012	2108.525	1787.962	749.573
4.953302134	307.264	246.948	748.232
4.937883752	349.582	339.644	753.164
4.108530016	525.214	1166.828	492.941
0	388.684	341.431	746.39
4.896854796	304.89	316.731	735.543
4.707402044	1009.628	946.171	747.462
4.688300656	318.637	318.235	631.303
4.183701918	343.603	518.245	735.652
4.74024405	486.865	788.388	753.449
0	321.986	315.924	747.587
4.959120476	634.471	374.681	727.389
4.488709544	373.167	437.366	746.868
4.97062258	454.465	417.935	750.127
2.773186882	357.814	367.449	745.36
4.78396012	488.136	432.327	741.259
4.804631608	561.106	488.307	538.202
3.628851008	742.864	1068.848	600.861
4.705625588	958.181	890.959	337.643
4.486	1107.712	813.259	746.838
2.923647322	843.965	786.42	746.712
4.854820976	918.461	905.227	744.386
4.939184692	1190.145	1093.054	747.266
4.869548514	2058.287	2019.395	745.956
4.127268038	441.74	373.675	750.354
4.466212254	924.697	884.961	747.163
4.88343717	1866.825	2865.678	748.176
4.9718338	419.557	432.286	630.186
4.713695902	684.775	524.466	747.97
4.486	2633.945	1909.254	747.111
4.464229442	809.54	748.324	745.459
4.946564162	648.135	665.393	541.689
2.19603158	611.61	574.538	676.37
4.926543144	615.057	653.015	746.055
4.645733002	2042.29	2087.888	747.135
4.380081054	477.618	309.447	689.719
2.400104206	1355.184	1289.313	748.344
4.83931736	871.347	845.052	749.489
0	1048.637	1013.162	626.107
4.838707264	1423.496	1341.08	745.328
4.956702522	662.396	681.481	620.924
4.735327394	453.504	489.107	747.951
4.904866792	1185.057	1111.63	738.947
3.533030048	498.042	429.061	653.39
4.95774776	807.068	746.622	746.77
4.830417136	908.206	1139.309	613.948
4.486	652.6	433.464	748.834
4.618677936	433.82	358.08	577.336
4.486	1465.64	1192.721	624.058
4.44957368	756.139	629.181	699.634
2.443699154	836.484	1765.555	751.279
0	273.775	397.445	747.097
4.894535534	980.485	968.605	712.27
4.888443546	1252.904	1840.255	677.342
4.675434808	340.512	397.21	495.057
4.753773826	845.333	736.702	748.276
4.698308922	451.741	461.07	526.586
4.486	1488.861	970.801	749.443
1.467958266	1242.94	1117.526	749.441
0	1132.767	1049.549	726.682
3.834866072	1521.698	1170.508	747.739
4.056640454	446.695	517.242	749.422
1.918451358	1464.391	1439.049	690.866
3.967050548	920.275	897.041	724.031
4.944213498	920.022	844.528	726.208
4.400012352	546.932	562.8	750.147
4.486	2751.034	1909.983	713.684
3.870247154	2768.305	2730.104	635.595
4.911044014	860.006	1001.394	353.053
4.911322146	1397.32	1265.415	746.143
3.916511272	581.918	520.063	744.672
2.602723368	600.312	736.907	751.109
4.375586082	1636.009	1259.257	747.818
4.449317978	1178.454	1197.64	728.529
4.486	1821.88	330.553	744.351
4.4182614	1864.161	1893.111	706.73
4.719307888	1767.393	1667.689	746.71
2.661803988	314.738	296.484	597.881
4.972421466	319.847	316.677	710.499
4.902049584	1487.83	1479.303	744.142
4.598840844	899.025	916.149	707.42
4.870508518	1228.368	1218.101	749.172
4.802774404	952.432	1817.039	752.686
4.740495266	645.731	571.079	743.029
4.486	1473.653	1067.173	749.38
0	834.232	307.256	750.779
1.850910142	313.152	290.446	749.117
2.337461702	365.394	326.342	747.36
4.485340558	202.578	209.001	750.529
4.510960104	1529.559	1583.124	747.078
4.486	1235.424	739.372	537.531
4.971488378	1454.752	1311.563	747.263
4.958371314	374.709	388.429	677.895
0	1064.617	998.053	745.651
4.20448107	849.575	867.824	747.477
4.437187834	371.885	401.466	723.359
0	680.956	766.617	442.758
4.814563612	1167.962	1050.298	745.583
4.654902386	536.638	599.008	749.241
4.835315848	413.455	410.477	752.135
4.526221476	526.173	556.673	704.935
4.680988476	455.56	357.258	751.645
4.933267658	490.899	461.191	746.698
4.856077056	468.646	516.687	438.409
3.616976566	555.225	419.631	748.53
4.401272918	289.685	363.665	749.912
4.94947109	639.154	573.946	658.57
4.899927706	1996.445	1862.036	746.358
4.765114434	835.206	845.497	746.092
1.503720658	371.545	280.182	725.746
4.914152812	595.186	574.11	748.973
4.25382707	1971.756	1842.857	746.081
4.971039778	529.3	538.748	580.496
4.715925444	1729.608	1393.305	747.104
5.58042699	1948.127	1151.205	582.847
3.704372818	1242.454	1210.001	749.417
4.061812812	859.671	764.39	748.852
4.899595742	2046.403	1991.287	747.61
4.949255762	592.64	629.959	747.113
0.642278564	749.478	731.957	734.631
4.903763236	940.654	1015.385	709.517
4.66102129	682.522	850.259	443.937
4.887079802	1158.226	1150.534	749.932
4.486	827.692	510.11	746.602
4.64511842	527.868	462.048	579.599
4.483707654	479.526	474.368	670.924
4.486	1389.351	1075.047	747.618
4.481442224	1670.169	1633.104	746.508
4.829322552	747.306	690.214	748.413
5.35081108	732.503	328.981	742.038
4.9689179	600.054	576.582	747.661
4.947438932	841.247	738.861	673.484
4.824405896	1487.11	1329.237	747.046
4.699793788	499.666	355.333	735.421
4.794955306	1424.816	1451.895	725.27
0	418.031	413.601	748.612
1.384801284	361.391	309.987	748.236
3.090306708	912.47	917.115	719.67
4.486	2127.135	1963.177	746.505
4.153717494	2099.199	2052.773	746.041
4.879372854	794.13	740.31	746.848
4.767613136	511.953	485.13	547.208
4.9289925	872.953	800.99	702.877
4.422105902	1170.777	1179.932	751.085
4.860186232	1340.383	1388.937	745.568
4.851667318	437.819	341.668	570.918
0	959.806	976.097	524.183
4.841551388	304.297	350.568	724.447
4.486	2174.285	1604.926	746.921
4.79885364	1837.332	1828.341	747.772
3.61894592	359.9	278.873	745.372
4.621414396	425.196	488.364	749.849
3.336121564	1260.502	1734.8	748.925
4.945720794	403.43	476.974	521.005
4.95734402	480.775	498.273	673.586
4.96656275	664.343	426.284	748.833
4.885271944	335.186	395.292	746.98
4.951709604	737.855	857.592	704.358
4.857857998	1960.433	1921.225	748.444
3.665676582	858.956	866.412	720.266
4.937264684	600.622	474.271	681.339
4.96158329	1059.409	1002.265	744.655
0	689.206	742.113	751.33
4.969850988	396.736	372.589	544.317
4.613837542	516.477	682.532	742.191
4.903718376	502.981	498.152	684.34
4.974956056	426.455	355.377	749.19
4.910075038	1004.404	955.696	665.783
0.141515356	1579.01	1468.328	747.353
4.482267648	947.55	926.755	746.216
4.486	2119.493	1775.676	749.316
0	904.004	888.227	747.652
4.889591962	555.576	503.815	747.928
1.922085018	372.075	312.672	747.309
4.677399676	1728.343	1491.478	745.627
4.385899396	374.132	490.14	748.606
4.893225622	1603.178	1616.677	749.917
4.200013014	480.615	530.832	610.573
1.946924	320.543	301.44	726.23
4.89936247	738.474	798.35	745.584
3.982442014	826.355	929.749	750.183
4.593152596	974.308	979.845	750.555
4.468854508	405.274	377.929	734.473
4.020608902	421.697	355.214	750.036
2.576193164	1356.28	1235.258	748.695
0	496.91	545.187	674.051
4.332058424	665.76	1386.203	492.024
4.95525803	745.213	724.298	600.094
4.486	1663.576	931.693	745.103
0	661.361	882.05	746.677
4.853587326	1415.264	1363.358	747.187
4.486	1350.634	923.465	749.171
4.486	1197.161	926.371	612.351
4.565505378	323.187	251.854	745.705
4.54916288	845.425	826.209	751.36
2.392531838	336.699	319.706	745.957
4.942661342	617.579	718.209	436.811
4.39571925	597.299	434.169	630.484
4.582758534	1793.395	1912.296	746.979
0.216660342	581.056	588.909	747.735
4.773377646	395.021	292.853	293.677
2.88207556	314.669	472.762	752.791
4.374935612	901.266	928.057	750.349
4.758286742	743.442	1137.798	693
4.07660764	1878.895	1695.927	748.338
4.399496462	995.909	1171.466	670.729
1.611133442	248.013	259.99	532.127
2.924100408	1654.228	1926.75	458.76
4.672653488	1994.658	1868.582	744.935
4.466930014	568.283	545.493	654.327
0	473.626	418.214	598.463
4.837128192	1605.703	1416.965	747.328
3.759528188	325.567	491.459	676.737
4.825962538	1715.013	1678.886	745.71
4.550593914	433.689	338.265	749.638
4.428493966	1194.585	1090.125	748.546
4.68221764	1398.372	1372.55	744.962
4.486	998.921	546.157	606.991
4.94240564	600.209	890.179	673.186
4.92188219	1317.654	1348.763	748.848
4.685007932	1970.866	1843.857	748.674
4.486	1488.978	1052.921	732.464
4.811472758	639.169	676.347	674.153
4.90725783	919.69	1023.772	750.549
4.942576108	799.896	737.412	529.655
4.912008504	778.795	755.83	691.247
4.627349374	554.594	332.517	737.999
4.988472374	264.854	253.1	748.696
4.920374894	832.327	917.841	749.108
3.412302816	608.35	547.728	298.308
0	684.476	668.088	443.266
4.368686614	1608.1	1662.626	748.799
3.101288436	269.876	320.626	752.446
4.639793538	914.065	894.442	742.903
4.706361292	1500.706	1409.278	747.367
4.885846152	1872.817	1934.51	748.153
3.557716506	341.753	267.895	748.439
4.463937852	414.105	396.237	750.894
4.818937462	898.352	779.766	746.543
4.836343142	1695.386	1793.523	747.082
4.410222488	1107.397	1040.003	748.174
4.816564368	1145.553	1114.39	748.996
4.139801922	276.52	395.717	750.334
4.447963206	948.821	889.101	745.608
3.150755558	425.641	623.302	747.55
4.6865242	1296.792	1225.007	748.596
5.10538202	1381.054	1022.221	664.203
0	405.626	461.592	749.523
0	441.477	546.043	751.089
4.740724052	1591.159	1621.044	748.107
4.910694106	1998.648	1965.149	745.671
4.318097992	673.189	667.024	411.878
4.235941388	388.272	323.515	746.664
0	903.716	862.578	672.66
4.05745242	478.459	448.936	750.674
4.702817352	440.639	527.821	747.568
3.504310676	431.561	689.259	752.529
4.539603214	481.199	411.73	741.022
4.928054926	393.215	327.803	751.96
4.965607232	1958.896	1890.035	747.114
4.682338762	554.562	687.465	749.505
4.83393416	523.626	687.205	597.331
4.795193064	301.56	329.155	750.354
1.415875806	2158.155	2290.919	744.693
4.195423836	993.962	1017.749	510.75
4.933290088	496.592	488.155	649.065
4.930199234	512.571	471.773	749.088
4.060628508	374.032	515.899	633.884
4.577980944	1057.797	1211.329	745.153
4.829726292	1867.226	1996.862	744.677
4.131597028	412.676	477.224	661.889
3.522842342	365.553	468.914	719.724
0	436.321	390.42	748.505
4.956052052	1120.498	1122.175	739.907
2.856218256	535.657	547.784	742.086
4.420203838	2365.144	2138.723	746.175
4.772462502	1031.433	938.236	616.331
4.768182858	965.495	1018.763	750.284
4.957272244	682.668	620.524	682.76
4.970523888	359.802	366.9	676.125
4.477848938	513.604	493.563	725.359
0	770.783	690.074	745.547
3.008459638	365.22	470.798	747.536
4.465602158	1866.439	1837.105	747.57
4.940705446	745.033	796.15	742.678
4.835320334	1987.907	1779.414	745.805
3.869305094	830.371	1517.185	716.072
4.3451396	353.145	442.008	748.344
4.830062742	607.077	532.11	750.429
4.79604989	410.024	442.103	751.417
1.574276466	251.526	215.525	752.279
4.449676858	262.644	275.999	655.961
0	356.328	291.544	750.862
3.318994016	593.667	659.79	747.301
4.48458691	1863.072	2113.425	744.449
4.566774916	797.163	936.813	749.704
4.797996814	530.558	471.928	743.948
4.486	712.95	322.297	647.928
5.527608826	2427.481	2121.454	568.775
4.652044804	373.663	406.125	749.94
4.95063745	457.832	424.109	604.544
4.844862056	465.717	469.408	750.681
0	1517.751	1611.668	745.014
4.593000072	862.845	1064.826	437.881
4.940709932	748.077	740.581	713.839
4.899353498	2468.788	2164.628	690.887
4.259017372	473.022	533.7	639.197
4.845669536	372.925	317.698	528.523
4.10493673	1458.919	1674.513	594.326
4.466750574	496.646	491.701	715.998
2.27007301	2154.338	2464.356	747.094
4.802370664	971.588	1064.18	745.631
4.748852684	1066.588	983.01	747.803
4.564733786	418.772	441.94	538.812
3.89997139	660.203	593.566	749.323
4.786880506	1777.421	1795.453	748.487
3.669965198	2073.825	2356.143	747.349
4.626698904	1552.939	1614.366	747.31
4.472627234	569.516	610.736	738.979
4.675430322	414.463	375.014	661.812
1.467428918	720.577	703.618	691.214
4.800410282	723.369	754.907	747.203
4.96822257	620.396	584.375	750.382
4.928135674	761.979	1018.056	745.658
4.95651411	306.533	281.305	745.996
4.713188984	1546.395	1620.445	747.917
4.717912742	532.214	860.264	331.776
0	684.228	467.169	752.589
4.497215	872.232	677.663	697.767
4.964194142	524.668	441.69	517.636
4.88832691	390.938	309.505	565.853
4.485075884	250.425	241.094	606.745
4.329546264	398.397	448.984	749.836
4.486	1908.142	2320.879	748.444
4.655494538	749.244	651.649	749.557
4.855099108	570.008	575.959	737.781
4.486	1715.487	1351.194	745.86
4.892256646	1887.04	1698.23	747.734
4.90867092	295.078	274.483	690.472
1.530681518	628.613	569.43	684.938
4.696496578	785.637	757.842	556.672
4.234797458	474.188	381.127	750.743
0	245.69	207.156	751.526
4.493774238	892.056	844.115	746.647
4.43782036	734.942	726.832	647.239
4.932388402	680.865	666.954	746.25
1.94353707	576.187	419.916	568.36
4.900892196	650.029	549.668	695.893
4.199362544	759.902	561.874	747.959
4.94036451	1884.315	1850.442	746.304
4.486	1035.15	666.67	750.065
4.726732218	330.306	418.606	747.864
4.476440334	303.745	281.589	746.157
4.92930652	1886.841	1793.508	746.496
0	345.026	325.51	711.459
2.446135052	2784.601	2722.633	745.796
4.967486866	441.475	467.119	745.207
4.83633417	617.268	516.145	749.051
4.486	1647.337	1225.303	748.258
4.116295282	1073.624	944.737	686.11
4.150388882	401.795	549.636	746.453
4.751028394	991.127	1043.152	706.416
4.437771014	967.522	877.817	748.623
4.833467616	563.181	492.875	679.821
4.487040752	331.939	394.825	658.667
4.932774198	507.293	523.374	738.543
1.862824958	417.954	480.166	748.598
4.486	1157.237	643.258	750.581
4.465427204	521.24	533.186	676.834
4.873294324	454.34	417.754	732.789
4.843300928	1848.573	1919.303	747.627
0	763.075	1414.217	649.417
4.540424152	553.251	693.419	750.395
4.960134312	487.02	469.918	713.818
4.258864848	1508.456	1470.736	747.915
0	304.019	325.48	746.08
4.937367862	1659.822	1517.975	747.122
4.939023196	773.09	658.509	614.391
4.486	1215.588	806.754	717.95
4.948672582	392.197	324.584	746.765
0	377.248	492.8	751.113
4.700350052	807.186	858.177	748.093
4.486	1898.918	1432.378	748.744
4.775607188	385.582	482.66	685.973
0	447.471	463.626	750.251
4.459990172	534.78	405.926	748.111
3.974690206	427.833	359.923	745.414
4.277342682	857.015	717.426	736.577
4.8006929	416.213	347.028	746.748
5.589955254	3695.42	3157.899	749.018
2.152503922	1367.282	1254.58	748.643
4.71707386	1122.348	1113.157	581.288
4.486	1875.173	1152.821	746.201
4.486	1153.912	871.032	747.578
4.938318894	785.029	957.098	505.963
4.88651008	1779.969	1662.436	748.522
4.712682066	579.244	454.256	593.185
4.340761264	843.27	770.679	663.447
4.938417586	549.115	473.102	684.673
4.932280738	424.635	398.272	751.365
4.779626644	489.132	439.152	715.847
4.855480418	389.877	317.311	752.677
4.950695768	571.126	666.025	747.883
1.639484962	711.913	665.003	714.168
4.02277564	539.929	1034.058	540.661
4.590425108	356.71	402.479	746.415
0.554119692	655.943	695.106	735.759
4.921025364	898.387	776.461	613.561
4.710488412	2182.132	2128.597	746.91
3.041902768	1281.048	1241.102	651.545
0	239.277	275.554	688.987
4.291522928	1917.308	1929.504	746.699
4.919688536	600.169	553.668	749.003
4.56903586	486.985	630.043	746.746
0	1028	1085.907	620.463
4.644777484	1763.137	384.921	747.066
3.302202918	297.287	253.891	748.851
4.142946608	2084.084	3060.431	746.369
4.966109664	282.155	283.71	752.717
4.461946068	2261.953	2561.185	745.095
4.148594482	330.223	338.194	745.392
4.78869285	595.666	596.856	744.644
4.91865227	431.201	308.691	739.61
4.911972616	983.834	945.861	749.923
4.678386596	345.589	290.085	680.068
4.484353638	711.571	698.171	701.557
0	647.959	489.759	750.006
4.683801198	1136.227	1161.355	665.063
0.351065388	2000.13	2969.484	750.626
4.477503516	553.98	564.156	444.009
4.86766888	1438.082	1476.227	747.199
4.486	1694.504	1446.415	746.06
4.486	710.304	358.937	519.277
4.805609556	650.68	458.118	749.457
1.21810601	496.175	518.891	747.295
4.43660914	346.116	373.272	752.525
4.808153118	440.158	546.59	432.795
4.832260882	935.159	831.851	739.425
4.906813716	1761.059	1665.636	746.906
4.745272856	840.225	1028.032	749.756
4.770946234	1030.01	1021.948	720.993
4.939606376	558.777	546.331	738.138
4.088105258	603.925	516.395	671.243
3.957015366	441.873	666.862	699.436
4.409078558	528.276	806.334	357.898
4.486	2287.246	2199.612	746.693
4.790428932	512.047	448.518	752.268
4.835490802	1975.256	1605.627	749.691
4.90855877	322.73	315.89	491.257
4.964831154	465.675	434.867	749.145
4.556241788	291.753	361.076	751.699
4.486	1795.449	1319.976	748.711
0	395.332	433.985	747.008
4.556223844	654.866	713.985	749.847
4.451309762	990.862	955.8	716.774
4.843453452	1934.118	1866.733	748.61
3.848956598	794.146	919.699	752.977
4.906665678	1147.804	1417.589	750.714
0	244.009	292.522	741.825
4.97762074	360.194	329.269	750.778
4.486	459.183	329.183	699.146
3.895279034	1855.211	1614.202	747.451
4.855834812	326.169	376.587	745.525
4.93166167	726.473	729.833	663.597
4.482258676	608.919	619.564	691.481
4.486	1743.711	1297.075	745.948
4.461703824	374.458	361.889	746.955
4.931136808	667.855	628.067	750.95
4.972923898	692.37	625.994	714.601
1.272103992	1760.882	1908.427	460.877
2.633501814	669.05	515.62	750.198
4.955455414	1505.316	1521.057	747.955
3.541934758	558.298	785.055	477.319
4.894638712	1738.615	1819.207	748.999
4.762902836	1919.902	2026.069	748.832
4.95507859	1433.196	1332.315	746.775
4.117425754	388.599	508.259	748.56
4.877856586	544.962	489.747	746.703
4.36290416	356.118	379.515	650.969
5.581736902	2050.285	1655.841	748.021
4.473030974	1501.217	1674.883	750.19
4.83341827	495.586	524.476	610.195
4.91035317	1249.701	1183.841	749.358
4.940265818	836.571	874.205	656.672
4.861738388	1088.817	1076.003	651.312
4.480693062	218.504	211.092	743.516
4.788150044	640.75	516.3	496.97
4.913753558	2295.573	2376.061	745.604
4.916167026	1771.862	1634.075	749.686
1.924296616	421.795	445.959	440.854
4.41126324	799.39	732.768	324.639
4.852286386	1795.577	1733.295	746.444
4.90351202	681.147	709.482	672.519
0.857844322	285.037	288.766	660.464
2.823335876	281.82	222.837	749.67
4.948022112	642.899	643.344	752.853
3.98987083	1126.47	1275.532	495.778
4.850424696	842.717	766.88	748.188
4.638941198	697.25	1037.441	737.628
2.643034564	416.156	415.457	653.88
4.720380042	795.054	790.115	750.868
4.884123528	877.167	830.971	751.732
4.59184717	1820.265	1417.52	746.721
4.482877744	308.627	304.174	493.817
4.859894642	510.329	523.17	751.022
4.949080808	732.92	669.62	447.193
4.96126927	2255.369	2253.603	745.08
3.48752855	370.893	639.428	747.814
4.963350774	565.316	541.286	748.279
4.300068758	1908.371	1656.121	728.232
4.885325776	1581.15	1442.521	746.679
4.983865252	296.817	268.181	467.762
4.893737026	586.203	541.697	637.861
3.847023132	467.7	406.453	637.386
4.657235106	987.511	998.112	744.945
4.057874104	1067.369	1048.778	690.749
4.903538936	537.716	709.188	522.848
4.977930274	489.336	432.922	655.885
4.63755951	2432.131	2706.618	612.134
4.764742096	2045.493	1890.701	745.497
4.748471374	646.001	561.537	661.535
3.190743762	734.931	705.921	746.673
4.79409848	446.793	449.771	662.841
4.73557861	534.505	725.856	720.853
4.792905204	525.617	584.473	750.287
0	352.269	441.592	702.13
4.484546536	421.875	356.219	750.579
4.425694702	896.329	832.42	380.129
4.486	1632.394	1301.888	580.214
4.486	1768.07	1464.408	744.653
4.813783048	504.314	442.031	748.851
4.486	1750.76	1293.045	746.848
3.75108105	772.609	708.263	748.65
4.246272646	469.024	818.776	683.968
4.924488556	348.96	369.77	747.554
1.54242138	318.299	305.141	746.826
4.47308032	404.876	300.119	736.706
0	341.405	310.903	749.48
4.092380416	571.563	874.201	747.063
2.869613452	406.09	895.361	599.132
4.73739544	843.949	1009.758	747.176
4.471321808	655.919	597.596	749.394
2.171991106	390.981	785.192	692.06
4.812181546	746.547	728.684	688.644
4.884832316	300.833	307.225	746.999
4.952382504	470.114	500.61	325.446
4.486	1940.533	1719.737	748.843
4.9572543	758.239	771.265	711.716
4.618861862	324.024	304.08	751.141
4.916328522	688.103	657.904	739.384
4.907109792	896.8	1414.042	382.737
4.965055454	522.956	531.583	720.624
4.906423434	1775.929	1826.117	746.133
4.859620996	1668.553	1726.501	745.075
4.76213573	550.812	502.215	645.635
2.995194536	494.007	476.253	633.402
4.92529155	489.133	497.739	559.657
4.090680222	488.155	359.648	751.848
4.550320268	2163.252	2208.139	745.562
4.56457229	423.185	316.127	644.789
4.943711066	877.617	888.592	721.974
3.481212262	587.468	539.908	748.831
4.65509977	683.527	689.929	667.492
4.920437698	617.561	561.454	636.764
4.486	1517.754	1164.458	747.439
4.208554358	864.214	668.799	674.032
4.661259048	380.079	296.847	719.171
4.719909012	526.753	706.817	752.131
3.942305772	2043.287	1675.755	750.283
4.453288088	601.058	680.659	747.841
0	539.945	508.681	734.137
0	632.064	652.986	580.879
4.907926244	394.972	330.853	614.319
0.288938774	1576.271	1504.936	746.577
4.964445358	419.304	415.029	752.499
0	1936.779	2081.706	745.901
4.778056544	411.864	335.924	746.056
4.811845096	1514.238	1537.919	746.707
4.553330374	349.285	403.645	750.509
4.569300534	1412.85	1385.457	747.383
1.404979312	614.962	573.721	747.208
4.705082782	897.671	981.609	380.223
0	393.451	289.499	749.396
4.732402522	1253.898	1226.28	746.265
4.836971182	378.302	296.593	618.301
4.876282	555.146	1489.497	583.969
4.169337746	3620.443	3532.515	712.052
4.817277642	1013.074	1041.359	749.555
4.850460584	553.747	468.803	747.427
0	328.4	545.583	747.462
4.600119354	1440.376	1272.179	748.192
4.397450846	316.416	222.787	746.153
4.920540876	1527.164	1542.04	744.165
4.872293946	1427.191	1334.909	746.489
3.37890006	503.754	464.87	522.325
4.476009678	487.658	460.692	633.418
4.88101473	673.506	621.92	746.547
4.602250204	1456.445	1877.242	748.254
4.486	2691.982	2004.078	744.99
2.23055135	552.035	327.229	746.521
4.953324564	833.389	718.889	695.969
4.550472792	1467.946	1373.072	745.632
4.806022268	1998.085	2138.069	746.47
4.444939642	860.336	642.156	711.033
4.867031868	639.202	558.479	750.045
4.46505038	1238.734	1150.533	748.001
4.209563708	412.463	489.736	750.261
4.516204238	1650.852	1424.298	746.315
4.96754967	480.576	430.241	691.414
4.317846776	1685.036	1508.893	741.943
4.456692962	1525.359	1670.384	662.803
